date,CCF,CCF_quality,TPP,TPP_quality,VNS,VNS_quality,FPT,FPT_quality,CAL,CAL_quality,COS,COS_quality,MOKE,MOKE_quality,GEO_A,GEO_A_quality,GEO_C,GEO_C_quality,binarized_FREWEIR,Horizon_15,Horizon_20,Horizon_25,Horizon_30,Horizon_35,Horizon_40,Horizon_45,Horizon_50,Horizon_55,Horizon_60,Horizon_65,Horizon_70,Horizon_75,Horizon_80
8/23/2025,5564.285714,0,4061.571429,0,401,0,17527,0,249.2857143,0,57.51428571,0,34,0,10462.85714,0,3808.571429,0,0,21.19944763,20.64014816,20.25391197,19.88319778,19.42854881,19.20151711,18.77297401,18.33997536,17.97232819,17.59768105,17.15252113,16.67509079,16.13755798,15.87313557
8/24/2025,5460.571429,0,4069.571429,0,418.1428571,0,17872.71429,0,249.2857143,0,57.58571429,0,33.85714286,0,10600,0,3872.857143,0,0,21.18088531,20.64219666,20.27757072,19.85618782,19.40341759,19.19917107,18.77635384,18.38492393,18.03383636,17.64717293,17.18323326,16.70674515,16.20920372,15.91894245
8/25/2025,6094.714286,0,4167.714286,0,432.2857143,0,17991.71429,0,243.5714286,0,57.9,0,33.71428571,0,10700,0,3882.857143,0,0,22.19982529,20.97818565,20.65999985,20.34047318,19.9252739,19.6129055,19.17516708,18.77442169,18.37702751,18.03751755,17.54479218,17.01166344,16.53419304,16.19571877
8/26/2025,6074.142857,0,4167.714286,0,439.4285714,0,17962.28571,0,233.5714286,0,59.25714286,0,33.71428571,0,10728.57143,0,3865.714286,0,0,22.27396011,21.06980324,20.75854492,20.42434692,20.01353073,19.72074318,19.28300476,18.88414001,18.47503853,18.10478973,17.62093735,17.07110023,16.56006813,16.21610832
8/27/2025,6072.285714,0,4170.142857,0,444.4285714,0,17932.42857,0,220.7142857,0,61.35714286,0,33.71428571,0,10728.57143,0,3865.714286,0,0,22.35120392,21.15758324,20.83778191,20.45947456,20.05087471,19.72688103,19.29139137,18.87547112,18.46583176,18.0849781,17.60485268,17.07586288,16.57694435,16.1834774
8/28/2025,6070.571429,0,4174.428571,0,443.4285714,0,17906.85714,0,211.7142857,0,62.94285714,0,34,0,10728.57143,0,3875.714286,0,0,22.34722519,21.14770317,20.82362938,20.44774818,20.03914452,19.71099281,19.27999306,18.86721992,18.46952438,18.09190178,17.6083374,17.07860374,16.58231163,16.18734169
8/29/2025,6478.857143,0,4227.714286,0,444,0,17937.71429,0,204.8571429,0,64.91428571,0,34.14285714,0,10742.85714,0,3902.857143,0,0,22.38492393,21.22374153,20.92745399,20.60365677,20.17790222,19.9165554,19.48631287,19.06358719,18.65460014,18.26218796,17.77830887,17.21043205,16.67988968,16.26769829
8/30/2025,6839.571429,0,4232.428571,0,441.1428571,0,17926.28571,0,202,0,66.47142857,0,34.28571429,0,10757.14286,0,3960,0,0,22.94000435,21.44375801,21.10894394,20.80935097,20.39006805,20.12022972,19.66752625,19.19158745,18.83971024,18.37549782,17.85735512,17.32902527,16.80892754,16.37791443
8/31/2025,6943.571429,0,4231.428571,0,433.2857143,0,17931,0,198.8571429,0,65.74285714,0,34.42857143,0,10742.85714,0,3990,0,0,22.98389435,21.45894814,21.12739182,20.84334564,20.42053795,20.16513062,19.69583321,19.20461845,18.86034012,18.39809608,17.88637733,17.32069397,16.78621101,16.29459381
9/1/2025,7049.285714,0,4214.285714,0,428.4285714,0,18012.14286,0,198.1428571,0,62.72857143,0,34.42857143,0,10714.28571,0,4018.571429,0,0,22.81464386,21.38930702,21.14957047,20.87054062,20.4568615,20.19160652,19.69286346,19.21462822,18.84846878,18.39166832,17.87145042,17.28194427,16.73913002,16.30168915
9/2/2025,7167.857143,0,4220,0,431.2857143,0,18107.85714,0,201.8571429,0,58.82857143,0,34.42857143,0,10700,0,4011.428571,0,0,22.99578857,21.45065117,21.17426682,20.89071846,20.45883942,20.19547272,19.70140839,19.20987511,18.83770752,18.37909126,17.87013054,17.28245163,16.74709892,16.30523682
9/3/2025,7169.571429,0,4226,0,433.4285714,0,18302.85714,0,206.2857143,0,54.24285714,0,34.28571429,0,10728.57143,0,4045.714286,0,0,22.99578857,21.45065117,21.17426682,20.89071846,20.45883942,20.19547272,19.70140839,19.20987511,18.83770752,18.37909126,17.87013054,17.28245163,16.74709892,16.30523682
9/4/2025,7170.428571,0,4230.142857,0,439.1428571,0,18389.57143,0,207.1428571,0,50,0,34.14285714,0,10742.85714,0,4064.285714,0,0,22.94504166,21.39990044,21.11621094,20.84793663,20.41911697,20.15048981,19.65642548,19.15640068,18.77915192,18.32395744,17.81249046,17.23797607,16.70556831,16.26610565
9/5/2025,7172.142857,0,4230.571429,0,451.8571429,0,18446.57143,0,205.2857143,0,45.34285714,0,34.14285714,0,10757.14286,0,4057.142857,0,0,22.91953659,21.36783028,21.06661606,20.79446602,20.36097717,20.09390259,19.60191345,19.11219978,18.73232651,18.27704048,17.77441978,17.19417953,16.66196251,16.25507355
9/6/2025,7172.571429,0,4229.714286,0,464.4285714,0,18504.42857,0,203.1428571,0,41.34285714,0,34,0,10771.42857,0,4021.428571,0,0,22.9816227,21.44104767,21.08153343,20.82635307,20.39085007,20.13002396,19.66580963,19.18631744,18.82676888,18.34682083,17.84209061,17.27628517,16.75337219,16.31783867
9/7/2025,7171.428571,0,4227.857143,0,474.5714286,0,18603.28571,0,203.1428571,0,39.18571429,0,34,0,10814.28571,0,4004.285714,0,0,22.9816227,21.44104767,21.08153343,20.82635307,20.39085007,20.13002396,19.66580963,19.18631744,18.82676888,18.34682083,17.84209061,17.27628517,16.75337219,16.31783867
9/8/2025,7170.571429,0,4240.571429,0,496,0,18587.14286,0,204,0,38.62857143,0,34.14285714,0,10857.14286,0,3962.857143,0,0,23.07965469,21.4662075,21.11519241,20.85884094,20.46553993,20.20349312,19.68558311,19.20302773,18.82747269,18.32621574,17.82359123,17.22178841,16.68155289,16.26479912
9/9/2025,7168.571429,0,4231,0,524.1428571,0,18550,0,200.5714286,0,38.71428571,0,34.28571429,0,10900,0,3944.285714,0,0,22.98638344,21.44391632,21.07660484,20.82316208,20.39180565,20.1298008,19.67076302,19.19901276,18.84016991,18.35223007,17.84696198,17.27682686,16.75075912,16.31360054
9/10/2025,7168.142857,0,4222,0,558.2857143,0,18439.42857,0,192.5714286,0,39.15714286,0,34.57142857,0,10914.28571,0,3885.714286,0,0,22.99380875,21.44754219,21.08194733,20.83008003,20.39276123,20.14975357,19.69193649,19.20331001,18.84446716,18.37698555,17.86834908,17.30218887,16.79657936,16.34366989
9/11/2025,7169.428571,0,4217.571429,0,601.5714286,0,18411.42857,0,186.4285714,0,39.87142857,0,34.71428571,0,10914.28571,0,3854.285714,0,0,22.98683929,21.44206047,21.08337021,20.83150291,20.39668274,20.15312576,19.69628906,19.2076664,18.84718704,18.38051033,17.87187386,17.29895782,16.79182625,16.34717178
9/12/2025,7169,0,4216,0,644.2857143,0,18338.57143,0,183.5714286,0,40.61428571,0,34.85714286,0,10885.71429,0,3818.571429,0,0,22.98683929,21.44206047,21.08337021,20.83150291,20.39668274,20.15312576,19.69628906,19.2076664,18.84718704,18.38051033,17.87187386,17.29895782,16.79182625,16.34717178
9/13/2025,7169.857143,0,4215.142857,0,692.8571429,0,18313.85714,0,181.4285714,0,41.34285714,0,35,0,10857.14286,0,3788.571429,0,0,23.0014534,21.45039177,21.10079193,20.84186745,20.40406418,20.16226959,19.71475792,19.21955681,18.84500504,18.3819561,17.87331963,17.30751419,16.79793358,16.35643005
9/14/2025,7169.571429,0,4220.714286,0,741.2857143,0,18252.28571,0,180.1428571,0,41.87142857,0,35,0,10800,0,3771.428571,0,0,23.0014534,21.45039177,21.10079193,20.84186745,20.40406418,20.16226959,19.71475792,19.21955681,18.84500504,18.3819561,17.87331963,17.30751419,16.79793358,16.35643005
9/15/2025,7168.285714,0,4226.571429,0,780.1428571,0,18220.28571,0,179.1428571,0,42.34285714,0,35,0,10728.57143,0,3788.571429,0,0,23.05286026,21.47684288,21.13302803,20.85233116,20.43345642,20.19578934,19.74187088,19.24289131,18.87056732,18.40655899,17.89746284,17.32905006,16.82498169,16.37302589
9/16/2025,7168.428571,0,4233.142857,0,810,0,18154.42857,0,179.4285714,0,42.27142857,0,34.85714286,0,10642.85714,0,3790,0,0,23.03543282,21.46332169,21.13696289,20.88997078,20.49768448,20.21959877,19.76234055,19.28702736,18.89088249,18.4733181,17.99610138,17.43181419,16.95077896,16.42602539
9/17/2025,7168.714286,0,4239.857143,0,837.8571429,0,17999.14286,0,183.7142857,0,42.05714286,0,34.57142857,0,10514.28571,0,3760,0,0,23.06870079,21.44812584,21.11297226,20.89665794,20.53156281,20.24442863,19.72920036,19.26403046,18.86431122,18.42259979,17.94795418,17.34529686,16.84657288,16.34798813
9/18/2025,7168.571429,0,4243.714286,0,853.7142857,0,17720.28571,0,189,0,41.32857143,0,34.42857143,0,10375.71429,0,3687.142857,0,0,23.02854729,21.40486908,21.13705254,20.90979385,20.52521706,20.21127701,19.67960739,19.22035789,18.80085945,18.35284615,17.89144516,17.28142357,16.78813553,16.32452774
9/19/2025,7169.142857,0,4245.428571,0,865,0,17524,0,190.7142857,0,40.55714286,0,34.28571429,0,10260,0,3650,0,0,22.99483871,21.36860466,21.12095642,20.88886452,20.50157928,20.19017982,19.65859985,19.19676781,18.78634834,18.33753014,17.87721825,17.28197289,16.7963028,16.32129288
9/20/2025,7170,0,4245,0,872.1428571,0,17324.71429,0,190,0,39.88571429,0,34.28571429,0,10158.57143,0,3602.857143,0,0,22.97204781,21.36246681,21.1137104,20.8786869,20.50423431,20.19680595,19.64094734,19.19661713,18.7920208,18.33817101,17.88301277,17.2943821,16.80767441,16.32935143
9/21/2025,7170.857143,0,4238.571429,0,875.5714286,0,17060.28571,0,187.7142857,0,40.15714286,0,34.28571429,0,10072.85714,0,3530,0,0,22.84213448,21.26973915,21.10433769,20.88545609,20.50869179,20.19773293,19.6554718,19.20526314,18.7387352,18.28422165,17.8235321,17.24873924,16.76178741,16.27443886
9/22/2025,7174,0,4232.857143,0,874.2857143,0,16832.71429,0,185.5714286,0,40.88571429,0,34.14285714,0,10030,0,3457.142857,0,0,22.97204781,21.36246681,21.1137104,20.8786869,20.50423431,20.19680595,19.64094734,19.19661713,18.7920208,18.33817101,17.88301277,17.2943821,16.80767441,16.32935143
9/23/2025,7175.571429,0,4226.571429,0,866,0,16694.42857,0,182.8571429,0,41.9,0,34.14285714,0,10030,0,3417.142857,0,0,22.8749733,21.33564568,21.08158684,20.8461113,20.42953682,20.12327003,19.62133789,19.17974091,18.79152298,18.35879326,17.90349197,17.34896851,16.88087654,16.38236618
9/24/2025,7176,0,4220.428571,0,845.4285714,0,16728.71429,0,178,0,42.74285714,0,34.42857143,0,10101.42857,0,3412.857143,0,0,22.97210693,21.39291382,21.1374321,20.87839317,20.46854019,20.16311836,19.68942261,19.22062683,18.82014084,18.40328407,17.97608376,17.40694618,16.94248962,16.43601227
9/25/2025,7175.857143,0,4217.142857,0,823.1428571,0,16922,0,171.1428571,0,43.67142857,0,34.57142857,0,10211.42857,0,3452.857143,0,0,23.10428047,21.5260849,21.1975956,20.96149254,20.5769577,20.30294991,19.88471222,19.40126228,19.0517292,18.62456703,18.15810966,17.5698185,17.08303452,16.47135544
9/26/2025,7174.285714,0,4218.571429,0,803.1428571,0,17151.71429,0,166.1428571,0,44.52857143,0,34.71428571,0,10312.85714,0,3482.857143,0,0,23.10428047,21.5260849,21.1975956,20.96149254,20.5769577,20.30294991,19.88471222,19.40126228,19.0517292,18.62456703,18.15810966,17.5698185,17.08303452,16.47135544
9/27/2025,7172,0,4222.857143,0,786.4285714,0,17327,0,162.8571429,0,44.3,0,34.71428571,0,10400,0,3524.285714,0,0,23.0798912,21.50397301,21.18513298,20.90272141,20.5000267,20.26450729,19.85680389,19.35273552,19.00204468,18.54578781,18.00954247,17.40717506,16.90829086,16.42930031
9/28/2025,7172.714286,0,4226.428571,0,766.5714286,0,17601.71429,0,160.4285714,0,43.41428571,0,34.85714286,0,10528.57143,0,3678.571429,0,0,23.0798912,21.50397301,21.18513298,20.90272141,20.5000267,20.26450729,19.85680389,19.35273552,19.00204468,18.54578781,18.00954247,17.40717506,16.90829086,16.42930031
9/29/2025,7171.428571,0,4225.285714,0,742.5714286,0,17897.42857,0,158.7142857,0,42.5,0,35.71428571,0,10614.28571,0,3815.714286,0,0,23.0798912,21.50397301,21.18513298,20.90272141,20.5000267,20.26450729,19.85680389,19.35273552,19.00204468,18.54578781,18.00954247,17.40717506,16.90829086,16.42930031
9/30/2025,7170.714286,0,4233.142857,0,728.4285714,0,18245.71429,0,159,0,41.6,0,37.57142857,0,10700,0,3967.142857,0,0,23.0798912,21.50397301,21.18513298,20.90272141,20.5000267,20.26450729,19.85680389,19.35273552,19.00204468,18.54578781,18.00954247,17.40717506,16.90829086,16.42930031
10/1/2025,7098.857143,0,4247.142857,0,730,0,18472,0,161,0,41.41428571,0,38,0,10742.85714,0,4094.285714,0,0,23.02030182,21.43300056,21.17890358,20.88193893,20.47899628,20.22323608,19.7845993,19.28497505,18.92697525,18.46750641,17.93004799,17.32736015,16.82769775,16.38786125
10/2/2025,7027,0,4257.142857,0,740.7142857,0,18576.42857,0,166.4285714,0,43.12857143,0,38.6,0,10771.42857,0,4170,0,0,23.00488281,21.41464424,21.1781559,20.88618279,20.47456741,20.22390747,19.78061676,19.27088356,18.94560623,18.48119736,17.95503807,17.37072182,16.86662292,16.40390968
10/3/2025,6956.714286,0,4257.142857,0,765.7142857,0,18672.14286,0,172.8571429,0,46.72857143,0,39.5,0,10828.57143,0,4247.142857,0,0,22.72375488,21.29262733,21.07018661,20.80066872,20.37781143,20.11583519,19.61927986,19.14126015,18.7714119,18.3113308,17.79185295,17.22811127,16.72035408,16.31753159
10/4/2025,6888.142857,0,4253.142857,0,807.7142857,0,18828.14286,0,180.2857143,0,52.01428571,0,41,0,10914.28571,0,4298.571429,0,0,22.88765717,21.35796356,21.07946014,20.83874321,20.43808746,20.12550926,19.62215614,19.1878643,18.80009079,18.34927368,17.87138176,17.31212044,16.81438828,16.34011078
10/5/2025,6815.857143,0,4242.285714,0,866.5714286,0,18935.85714,0,187,0,55.72857143,0,43.5,0,10957.14286,0,4232.857143,0,0,22.82008171,21.356884,21.06103325,20.81160164,20.39954758,20.08231163,19.58347321,19.16638374,18.7566967,18.3068428,17.84990501,17.31170464,16.80957603,16.3180275
10/6/2025,6219.142857,0,4026,0,941.4285714,0,18948.42857,0,188.7142857,0,57.78571429,0,47,0,10985.71429,0,4164.285714,0,0,22.35310936,21.16553688,20.84932518,20.53428459,20.1267128,19.77318001,19.3187561,18.93512535,18.48990822,18.13873672,17.72507095,17.20012283,16.74190521,16.21953583
10/7/2025,5623,0,3785.714286,0,1025.285714,0,18817.85714,0,186.4285714,0,58.95714286,0,,0,10957.14286,0,4042.857143,0,0,21.45717621,20.98191261,20.51912117,19.92097092,19.50389862,19.10727501,18.96416664,18.45486832,18.07809639,17.7353096,17.19290161,16.78460503,16.31165123,16.01275253
10/8/2025,5097.571429,0,3550,0,1098.285714,0,18592.14286,0,179.7142857,0,59.1,0,,0,10900,0,3911.428571,0,0,20.99725342,20.56109047,20.06806183,19.40117836,19.03477287,18.52354431,18.34543037,17.98419952,17.82110596,17.34110069,16.70785713,16.3822937,16.01463699,15.75487518
10/9/2025,4572.428571,0,3332.714286,0,1155.142857,0,18503.28571,0,164.7142857,0,57.31428571,0,,0,10842.85714,0,3864.285714,0,0,20.39225769,19.96086311,19.52414322,18.94491005,18.59669304,18.25013733,18.05382347,17.6638546,17.31895638,16.82516289,16.33176041,16.06591797,15.69094467,15.46067429
10/10/2025,4047.285714,0,3115.142857,0,1194.142857,0,18248.85714,0,145.4285714,0,53.85714286,0,,0,10714.28571,0,3791.428571,0,0,19.94836235,19.59488869,19.13418388,18.6700058,18.39427757,17.95648384,17.6115284,17.21466064,16.95551109,16.51438332,16.05403137,15.73326302,15.40058994,15.20680237
10/11/2025,3520.714286,0,2838.285714,0,1216.857143,0,17786,0,124.2857143,0,49.31428571,0,,0,10450,0,3707.142857,0,0,19.59379005,19.04181099,18.40154266,17.88229179,17.60595512,17.29070473,16.98416519,16.54092979,16.34564209,15.94286442,15.66842651,15.29006386,14.95316696,14.89094639
10/12/2025,2995.571429,0,2506.857143,0,1227.857143,0,17107.14286,0,104.7142857,0,46.52857143,0,,0,10070,0,3585.714286,0,0,18.97835922,18.36231232,17.89788055,17.43970299,17.13330269,16.66497993,16.41756058,16.17292786,15.87982082,15.33214378,14.73020649,14.25659943,13.86725616,13.88287067
10/13/2025,2995.857143,0,2384.714286,0,1233.142857,0,16246.14286,0,90.57142857,0,45.57142857,0,,0,9634.285714,0,3437.142857,0,0,18.78041649,18.10692787,17.63068199,17.19839859,17.00011253,16.55618286,16.33786964,16.03700447,15.85460663,15.27767658,14.69405651,14.24132729,13.78723049,13.7935648
10/14/2025,2995.142857,0,2276.428571,0,1263.428571,0,15585.28571,0,79,0,45.71428571,0,,0,9242.857143,0,3372.857143,0,0,18.83624077,18.15963745,17.68777084,17.2816143,17.04368591,16.60104561,16.38672066,16.1258316,15.90990257,15.31992245,14.7412405,14.36032772,13.97184849,14.02578163
10/15/2025,2851.714286,0,2133.285714,0,1328.285714,0,14938,0,67.42857143,0,48.28571429,0,,0,8862.857143,0,3304.285714,0,0,18.45248413,17.78351784,17.38941193,16.95784569,16.81286621,16.47240257,16.27180099,15.93534756,15.70948601,15.17915916,14.39451981,13.9771843,13.64534187,13.71106815
10/16/2025,2708.142857,0,1861.142857,0,1401.142857,0,14163.71429,0,60.71428571,0,53.6,0,,0,8448.571429,0,3141.428571,0,0,17.82662964,17.32919502,16.91218758,16.51964188,16.34734535,15.97160244,15.68026638,15.39600563,15.09587383,14.67192841,13.96890831,13.54341507,13.11460209,13.19032001
10/17/2025,2708.142857,0,1626,0,1503.142857,0,13471.71429,0,60,0,55.92857143,0,,0,8072.857143,0,2981.428571,0,0,17.80423546,17.22433853,16.76481438,16.23113251,16.12997627,15.64726257,15.30195713,15.00169945,14.76117325,14.36969471,13.90399265,13.66004562,13.39713383,13.35381222
10/18/2025,2850.714286,0,1498.571429,0,1660.571429,0,12954.42857,0,61.14285714,0,57.28571429,0,,0,7812.857143,0,2840,0,0,17.621418,17.05127144,16.48427773,15.94234085,15.95879745,15.43955708,15.12722778,14.81622887,14.45647049,14.00396633,13.55435371,13.33613586,13.11008549,12.97447968
10/19/2025,2992.714286,0,1374.714286,0,1831,0,12621.14286,0,61.85714286,0,58.37142857,0,,0,7655.714286,0,2734.285714,0,0,17.30288315,16.74903297,16.2191906,15.70882511,15.70452118,15.21812725,14.99934006,14.70649147,14.28802013,13.9284277,13.43261337,13.25830841,13.04038334,12.66362762
10/20/2025,3135.857143,0,1343.428571,0,1990.714286,0,12530.85714,0,62,0,58.95714286,0,,0,7580,0,2678.571429,0,0,17.14494133,16.53004456,15.95168114,15.45523548,15.48303795,14.98317337,14.76622391,14.47269535,14.18527603,13.85859394,13.22683907,12.89951038,12.46624279,12.05644226
10/21/2025,3278.428571,0,1401.142857,0,2098.428571,0,12298.85714,0,61.85714286,0,58.85714286,0,,0,7481.428571,0,2544.285714,0,0,16.97399712,16.55305862,15.77525425,15.35601616,15.28862953,14.83167648,14.46293068,14.20360279,13.92267036,13.50571918,12.77784729,12.4793539,12.01994514,12.15405464
10/22/2025,3564.142857,0,1413.714286,0,2144.142857,0,12096.57143,0,64.85714286,0,56.78571429,0,,0,7392.857143,0,2452.857143,0,0,17.52052689,17.09393692,16.54044151,16.1185894,16.06143951,15.59840965,15.44720936,15.14017582,14.86781311,14.36903477,13.70884609,13.46290302,13.23317432,13.30319214
10/23/2025,3849.857143,0,1539.428571,0,2189.857143,0,12026,0,68,0,52.04285714,0,,0,7345.714286,0,2444.285714,0,0,17.76458168,17.15928078,16.67574692,16.26923561,16.07780647,15.6132431,15.51795292,15.29345608,15.05846977,14.61953449,14.06728172,13.85687923,13.51205158,13.48845768
10/24/2025,3993,0,1520.428571,0,2244.428571,0,11941.85714,0,69,0,50.04285714,0,,0,7268.571429,0,2415.714286,0,0,17.79766464,17.2572403,16.85152245,16.41439056,16.2376461,15.84710598,15.66729164,15.46500206,15.18939781,14.6496439,14.06686497,13.63522148,13.31957817,13.37425518
10/25/2025,3992.714286,0,1459.142857,0,2268.714286,0,11796.42857,0,70.28571429,0,48.68571429,0,,0,7144.285714,0,2381.428571,0,0,17.80179596,17.25042152,16.85808754,16.41633224,16.22891426,15.84349537,15.69395447,15.46090698,15.16329575,14.62772942,14.03294182,13.60402298,13.36896229,13.43522167
10/26/2025,3492.714286,0,1644.142857,0,2238.571429,0,11674.71429,0,71.57142857,0,47.62857143,0,,0,7038.571429,0,2387.142857,0,0,17.54995537,16.93391609,16.48181725,16.07578278,15.92397308,15.54514885,15.27319241,15.01314831,14.80883789,14.25932693,13.83569717,13.64417744,13.28655338,13.28218174
10/27/2025,2921.714286,0,1920.571429,0,2170.142857,0,11641,0,71,0,47.04285714,0,,0,6980,0,2435.714286,0,0,17.26041412,16.84348297,16.20826912,15.694561,15.6376791,15.20513058,15.05010223,14.81533432,14.47110558,13.79823875,13.10729218,12.94248962,12.71177292,12.85883808
10/28/2025,2351.571429,0,2104.285714,0,2088,0,11626.42857,0,70.28571429,0,46.88571429,0,,0,6957.142857,0,2498.571429,0,0,17.08794975,16.48778725,15.8685236,15.35267544,15.42862797,14.8614006,14.70836639,14.43419647,14.03337574,13.55523682,12.93079472,12.40392685,11.89607239,11.70722294
10/29/2025,1781.428571,0,2306.428571,0,2008.571429,0,11730.57143,0,70,0,46.98571429,0,,0,6940,0,2551.428571,0,0,16.03010941,15.43826199,14.79968262,14.34216595,14.13854218,13.65748215,13.30098629,12.97242355,12.69039154,12.43822956,11.87576771,11.7097683,11.22024727,10.87019062
10/30/2025,1352.571429,0,2477.714286,0,1913.857143,0,11671.57143,0,70.42857143,0,46.82857143,0,,0,6794.285714,0,2632.857143,0,0,16.23397827,15.63630772,14.92341995,14.24026585,13.9589653,13.17952442,12.72114086,12.22774601,12.05547428,11.77698612,11.25812531,11.00651646,10.49913406,10.15827274
10/31/2025,1066.714286,0,2863.857143,0,1818.857143,0,11563.57143,0,70.71428571,0,46.51428571,0,,0,6632.857143,0,2784.285714,0,0,16.96384239,16.53166008,15.92734814,15.24259758,15.01880169,14.63362312,14.40476608,14.00870419,13.67029381,13.20982265,12.76450729,12.52284718,12.18107605,11.69211578
11/1/2025,639.4285714,0,3325.142857,0,1753.571429,0,11473.42857,0,70.85714286,0,46.4,0,,0,6508.571429,0,2941.428571,0,0,16.59070969,16.01291847,15.48485565,15.00937748,14.89660454,14.67640972,14.49285603,14.07640934,13.61417961,13.27420521,12.74184799,12.4128561,12.11167145,11.79066086
11/2/2025,711.2857143,0,3624,0,1719.571429,0,11427.28571,0,70.14285714,0,46.01428571,0,,0,6388.571429,0,3064.285714,0,0,17.59189415,16.89725304,16.35830688,15.88585091,15.87212372,15.37852478,15.15186214,14.83773613,14.38634205,13.95441055,13.58969212,13.25749302,13.04543591,13.0867281
11/3/2025,853.7142857,0,3715.142857,0,1698.142857,0,11261,0,71,0,45.35714286,0,,0,6232.857143,0,3120,0,0,17.3943119,16.89131165,16.36042976,15.96118927,15.88120461,15.46470833,15.09491348,14.82071304,14.38616943,13.91136646,13.40887737,13.24785805,12.95086098,13.0914011
11/4/2025,995.5714286,0,3808,0,1682.142857,0,11140.42857,0,73,0,44.11428571,0,,0,6065.714286,0,3184.285714,0,0,17.44722748,16.99696922,16.43695068,15.96995354,15.83412266,15.53486443,15.19548702,14.87252235,14.55669785,14.01743221,13.42033958,13.36312675,13.16279888,13.3264513
11/5/2025,1137.285714,0,3954.714286,0,1671.285714,0,10915.71429,0,75.42857143,0,43.21428571,0,,0,5930,0,3244.285714,0,0,17.7450676,17.20225143,16.71368408,16.36109734,16.22678757,15.94381809,15.69223881,15.33049297,15.13594913,14.46067142,13.89072323,13.74867916,13.50305748,13.62429905
11/6/2025,1138.714286,0,4091.285714,0,1658.285714,0,11012.14286,0,76.42857143,0,42.88571429,0,,0,5991.428571,0,3321.428571,0,0,17.94442558,17.38720322,16.85086441,16.4713459,16.27086639,15.99422836,15.75496387,15.39117527,15.18793392,14.49602318,13.94630909,13.77659893,13.48025703,13.55474758
11/7/2025,995.5714286,0,4170.142857,0,1596.428571,0,11147.85714,0,76.28571429,0,44.44285714,0,,0,6095.714286,0,3357.142857,0,0,17.99291992,17.38651466,16.91617775,16.51023483,16.35945702,16.09114265,15.84845734,15.4873476,15.29011059,14.68765926,14.10951424,13.86329937,13.54089165,13.68054485
11/8/2025,1065.857143,0,4173.571429,0,1470.142857,0,11316.28571,0,76,0,45.7,0,,0,6190,0,3397.142857,0,0,18.27219009,17.62945938,17.16034889,16.74382782,16.57783318,16.30268097,16.0355587,15.60946655,15.39767551,14.81446743,14.19987297,13.88113117,13.54557896,13.63294601
11/9/2025,1136.857143,0,4153,0,1339.714286,0,11359.14286,0,76.85714286,0,46.37142857,0,,0,6227.142857,0,3421.428571,0,0,18.13932228,17.47005081,17.04829597,16.67175293,16.47986031,16.16859436,15.90585899,15.50625038,15.30228043,14.72134113,14.13579273,13.83690739,13.52515602,13.64647675
11/10/2025,1207.285714,0,4150.285714,0,1228.142857,0,11273,0,77.57142857,0,46.82857143,0,,0,6182.857143,0,3405.714286,0,0,18.33391571,17.6416893,17.14413643,16.70209885,16.49714088,16.09324455,15.83638382,15.48874474,15.31285954,14.77502251,14.20497608,13.79927254,13.47435284,13.57043266
11/11/2025,1278.857143,0,4157.571429,0,1144.142857,0,11056.28571,0,77.85714286,0,47.35714286,0,,0,6078.571429,0,3355.714286,0,0,18.70180893,17.97898293,17.5025959,17.04118538,16.75064659,16.43004417,16.19157791,15.94715118,15.65265846,15.10608387,14.51871967,14.00478363,13.70669365,13.80815315
11/12/2025,1279.571429,0,4161.428571,0,1090.857143,0,10868.57143,0,75.85714286,0,47.37142857,0,,0,5937.142857,0,3284.285714,0,0,18.78170395,18.0051651,17.57390594,17.11220551,16.85192108,16.46992874,16.20241737,15.9528389,15.65194225,14.99117088,14.41785622,13.95059204,13.71289921,13.83795357
11/13/2025,1279.142857,0,4204.285714,0,1066.428571,0,10542.28571,0,75,0,49.64285714,0,,0,5795.714286,0,3185.714286,0,0,18.76498413,17.96888351,17.52298737,17.07568359,16.79048157,16.44637871,16.18544197,15.88858795,15.59052753,14.94591808,14.39042568,13.92674065,13.71227551,13.82491302
11/14/2025,1564.857143,0,4205.714286,0,1071.857143,0,10580.28571,0,75.28571429,0,76.95714286,0,,0,5787.142857,0,3204.285714,0,0,18.68538475,17.93494225,17.34521866,16.81996536,16.61990738,16.41936493,16.20055771,15.94218922,15.68672276,15.04685116,14.52233505,14.17282104,13.96953487,14.22881222
11/15/2025,1922.857143,0,4180.142857,0,1087,0,10704.57143,0,75.42857143,0,111.9,0,,0,5830,0,3241.428571,0,0,19.06970978,18.42177773,17.81994247,17.29808426,17.02170563,16.65091515,16.41323471,16.0939827,15.86292744,15.31926632,14.94951248,14.637537,14.26846981,14.47439384
11/16/2025,2280.142857,0,4170.428571,0,1120.714286,0,11111.71429,0,72.85714286,0,145.3857143,0,,0,6020,0,3380,0,0,19.43045616,18.79113007,18.18812561,17.63118172,17.34595299,17.00251198,16.67780113,16.2580719,16.04132652,15.5624094,15.18794727,14.7914753,14.51368237,14.56168461
11/17/2025,2637.857143,0,4079,0,1199,0,11791.42857,0,67.42857143,0,237.7857143,0,,0,6382.857143,0,3672.857143,0,0,19.55947495,18.91679192,18.33143425,17.82516098,17.51335907,17.15807724,16.86673355,16.54097557,16.27356339,15.76898384,15.33548546,14.94825554,14.63058853,14.70532894
